,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0
21512,A,8.0,D,U,0.0,a,A,1.0,c0,2.8210805094143114,54.177185794928036,5.267666131456121,897.1066666666667,90.0,221.88665074735505,2.8160719539204337,283.61354012865286,0.0,0.0,80.0,4.0,0
21513,A,8.0,D,W,0.0,d,A,1.0,c0,3.5197170226212404,44.07688212010269,6.151649116363021,198.76,90.0,220.81415264602603,1.868060866737189,343.8612035636613,0.0,0.0,100.0,5.0,0
21514,A,8.0,D,O,0.0,c,A,1.0,c0,2.232783690325877,56.01636373021884,5.803739386372723,369.76666666666665,90.0,221.47087157487027,3.1393677592693017,132.08444649320552,0.0,0.0,70.0,3.0,0
21515,D,8.0,E,V,1.0,e,A,1.0,c0,3.669168329250815,8.890324238532166,6.409755049111638,1334.3533333333332,90.0,219.89052985794532,3.0601451692390285,110.00263634839644,0.0,0.0,120.0,7.0,0
21516,A,9.1,C,O,0.0,a,A,1.0,c0,3.8903365098260627,4.012594720121363,6.066124831458112,228.52,110.0,241.66908106162305,2.6249655230981923,170.19148020391683,0.0,0.0,80.0,4.0,0
21517,A,10.0,B,R,0.0,c,A,1.0,c0,3.368447367421272,30.169235337493852,6.044257300106124,1366.6066666666666,100.0,230.5743431171851,2.3337926425162943,250.93192843385796,0.0,0.0,88.0,4.0,0
21518,A,4.0,E,S,1.0,e,A,1.0,c2,2.6581622499224706,45.14522263254878,4.627052318211624,1921.2333333333331,50.0,162.0359103032749,-0.4936316549655682,280.035866081289,0.0,0.0,80.0,6.0,0
21519,A,5.0,D,X,0.0,d,B,1.0,c0,2.9012967706912964,-5.901376400245825,6.37328650078559,2094.5133333333333,60.0,180.66566757203805,2.2432292546595307,105.92142112000649,0.0,0.0,80.0,1.0,0
21520,A,9.1,D,V,0.0,c,A,1.0,c0,2.8210805094143114,38.230068362671716,5.093526702969054,211.7133333333333,110.0,241.04864006879868,4.162138364291275,178.064950787259,0.0,0.0,76.0,3.0,0
21521,A,11.0,D,O,0.0,a,A,0.0,c0,3.368447367421272,20.529278051772238,6.104755813161358,790.34,130.0,255.72494086222287,2.9160423918214478,293.93924023761036,0.0,0.0,70.0,6.0,0
21522,A,9.0,E,T,1.0,e,A,1.0,c0,3.9633350695784517,46.42828820649689,5.811050121331798,1268.6,120.0,249.27370607536406,3.448207071967002,68.30766490900639,0.0,0.0,80.0,3.0,1
21523,A,8.0,D,X,0.0,c,A,1.0,c0,2.9012967706912964,14.37463706611451,5.124028714514265,2416.6066666666666,90.0,220.7629139618941,1.8493458278250967,260.0397934086959,0.0,0.0,80.0,1.0,0
21524,A,8.0,D,Y,0.0,b,B,0.0,c0,3.0595278715659733,30.70572710898795,5.703394061993997,1183.54,90.0,220.8785851468569,2.39065968835836,370.0258951164793,0.0,0.0,50.0,2.0,0
21525,A,10.0,D,U,0.0,c,C,1.0,c0,2.5753257825576155,47.14679716896524,4.553388333042501,1030.4733333333334,100.0,232.94385820896164,2.239135603450002,69.44061152136894,0.0,0.0,40.0,2.0,0
21527,A,6.0,D,O,0.0,c,A,1.0,c0,1.960713731797774,63.25409117214929,3.661142740851833,1771.0466666666666,70.0,194.14082735613098,2.4640231599543596,321.468859293693,0.0,0.0,50.0,3.0,0
21528,A,8.0,D,X,0.0,a,A,1.0,c0,2.9012967706912964,65.76350177202025,5.514709218634298,713.0066666666668,90.0,221.9556214717546,3.0798042062667257,243.12880108418884,0.0,0.0,84.0,5.0,0
21529,A,10.0,D,Z,0.0,a,A,0.0,c0,3.1376395320500863,49.75018103602312,5.979574553448296,783.5066666666668,100.0,231.58952517606036,2.0396440456958955,175.30302798957604,0.0,0.0,90.0,4.0,0
21531,A,10.0,D,T,0.0,e,C,0.0,c11,2.406495560799009,22.529484196145944,5.058263203134027,747.58,100.0,230.42948232955683,1.2464358081932192,180.51852319509254,0.0,0.0,40.0,3.0,0
21532,A,8.0,D,Y,0.0,c,A,0.0,c0,2.232783690325877,-32.319910894670755,3.75035149708948,1505.406666666667,90.0,219.01556046988136,2.2549980643849312,538.9115424761184,0.0,0.0,46.0,1.0,0
21533,A,10.0,B,V,0.0,d,E,0.0,c0,3.2920632714508717,7.40756703294371,6.2445154034226285,739.8533333333335,100.0,230.44078649610364,1.1159825702296522,264.6972361528469,0.0,0.0,80.0,4.0,0
21534,A,8.0,D,Y,0.0,b,A,1.0,c0,2.6581622499224706,12.150143290546007,4.935411077320289,1186.9133333333334,90.0,222.65089897515895,1.2493404471304894,203.84867927858002,0.0,0.0,80.0,5.0,0
21535,E,11.0,E,T,1.0,e,A,1.0,c0,3.9633350695784517,50.880937172244494,7.132570853496842,867.5066666666668,130.0,258.064928736,2.03114871199346,239.69613350503633,0.0,14.0,80.0,3.0,1
21536,A,8.1,D,T,0.0,a,B,1.0,c0,2.9012967706912964,36.15832104463548,5.679848398902828,1665.8,150.0,271.83250715101263,3.4183783723959182,424.97901877397317,0.0,0.0,100.0,6.0,0
21537,A,11.0,D,Y,0.0,a,A,0.0,c2,3.0595278715659733,41.39516564375022,5.040282064890714,1544.1333333333334,130.0,257.26625246611417,4.147067592084942,406.08984432348603,0.0,0.0,80.0,4.0,0
21538,A,8.0,D,R,0.0,a,A,0.0,c0,2.4914671858406763,7.853442485821318,5.6920957713073435,402.72666666666674,90.0,219.7702483487941,1.7696886943439043,218.35962634610755,0.0,0.0,80.0,3.0,0
21539,A,8.0,B,U,0.0,b,A,0.0,c0,4.67720218740084,21.453609599954234,7.7086329135148866,886.4866666666667,90.0,221.08658697476986,3.5745571386554773,49.69500062126968,0.0,0.0,76.0,6.0,0
21541,A,7.0,D,O,0.0,c,A,1.0,c0,2.053159857585979,26.421900275159864,5.372449931392012,1345.8066666666666,80.0,209.4829450581529,2.492756707316504,114.18667544930874,0.0,0.0,40.0,2.0,0
21542,A,10.0,E,U,1.0,f,A,0.0,c0,4.10834684348133,10.103875372350238,6.5464888857118515,1851.466666666667,100.0,232.96302363124738,2.8356352759483068,677.1989915822433,0.0,0.0,70.0,2.0,0
21543,B,13.0,D,T,0.0,a,A,0.0,c0,3.215138766352781,19.79041481460132,4.990884157014002,1130.5533333333333,160.0,279.33792693580284,4.99872259847692,477.52324655011535,0.0,0.0,140.0,7.0,0
21544,B,8.0,E,V,1.0,e,A,1.0,c0,4.036000068055038,-1.8776271782639924,5.998713445142903,675.8866666666668,90.0,220.11018639106143,2.4872463405342318,205.2579454387217,0.0,0.0,80.0,4.0,1
21545,A,11.0,E,Y,1.0,e,A,1.0,c0,3.44432238911142,34.291574228640826,6.551188688827943,514.3066666666666,130.0,258.016365174971,2.8199464492170216,115.61434480304337,0.0,0.0,90.0,3.0,1
21546,A,12.0,D,R,0.0,a,A,1.0,c0,3.816987914184669,37.12207177693736,6.3873213860713705,1274.64,140.0,264.59268188359283,5.801530530072028,339.0204944650983,0.0,0.0,80.0,4.0,0
21547,E,10.0,E,Y,1.0,e,A,1.0,c0,4.817049439155456,48.44579942760183,7.285622390485535,653.6733333333333,100.0,230.61376689518286,2.9358315989247163,139.44151637218715,0.0,0.0,108.0,6.0,1
21548,A,6.0,E,Y,1.0,e,A,1.0,c0,2.5753257825576155,39.3752607905756,5.126546535466737,1703.16,70.0,195.33895512782024,2.2000312091582748,434.80963984693034,0.0,0.0,80.0,4.0,0
21549,A,3.0,E,X,1.0,e,A,1.0,c0,6.709834851331912,38.77849145652733,8.614412539759616,1014.32,40.0,139.2563217743454,1.5203368795409125,382.19323887631276,0.0,0.0,4.0,0.0,0
21550,A,9.0,B,O,0.0,b,A,0.0,c0,3.44432238911142,18.216191373400783,5.680670365993091,306.8533333333333,322.906667499691,249.50741795144432,3.83655814902844,576.7322890497752,0.0,0.0,100.0,5.0,0
21551,B,12.0,D,T,0.0,b,B,0.0,c0,3.368447367421272,48.2529227526651,6.350243236363845,568.12,140.0,265.21735633502715,5.569851040639831,235.7910170901661,0.0,0.0,48.0,3.0,0
21552,A,9.1,D,O,0.0,e,A,1.0,c0,2.4914671858406763,6.763523110325898,5.440622485075648,2348.0466666666666,110.0,241.21974334074017,1.97310495203476,163.47921518412525,0.0,0.0,40.0,2.0,0
21553,A,8.0,E,W,1.0,e,A,1.0,c0,4.6069562545437215,-6.071289910871037,7.079112245102214,921.6733333333333,90.0,221.82962636251892,1.9304705092383685,34.16173269707204,0.0,0.0,120.0,7.0,0
21554,D,8.0,E,V,1.0,e,A,1.0,c0,3.5197170226212404,0.7301876792763764,5.361633703199345,597.48,90.0,221.9382151029391,1.6307996936213829,394.2712987960609,0.0,0.0,160.0,9.0,1
21555,D,8.1,D,T,0.0,a,A,1.0,c0,3.669168329250815,32.74547543254646,5.580711720288706,1096.84,150.0,272.30899206978125,6.334244641477732,223.5775998038882,0.0,20.0,90.0,4.0,1
21556,A,12.0,E,V,1.0,e,A,1.0,c0,4.6069562545437215,-5.906567090345867,6.562833858116468,2734.0933333333332,140.0,266.28677249671887,3.3718733402612053,221.26813512239914,0.0,0.0,80.0,4.0,1
21557,F,12.0,A,T,0.0,b,B,0.0,c0,4.747230537383602,35.481182910823385,6.826146965698251,915.0,140.0,266.94483717143504,2.326664351133397,172.34828664737884,0.0,12.0,70.0,2.0,0
21558,A,10.0,E,V,1.0,e,A,1.0,c0,5.163257319944542,9.948600264350038,7.924730894685057,2435.933333333333,100.0,231.3734917142484,3.4925570456142623,71.64107812602552,0.0,0.0,80.0,5.0,0
21559,D,12.0,D,T,0.0,c,A,1.0,c0,2.9012967706912964,6.822861129252987,5.070907002135288,1601.1466666666668,140.0,264.043851274681,3.3966084874339937,200.5219114338757,0.0,0.0,80.0,4.0,0
21560,A,10.0,E,W,1.0,e,A,1.0,c0,4.180389699864894,37.84722711472139,6.447002630896081,1163.5533333333333,100.0,230.87596315078918,2.5505545521137964,27.107725815493268,52.0,0.0,100.0,5.0,1
21561,A,9.0,E,U,1.0,e,A,1.0,c0,5.231967389542413,47.717259269425405,6.985085756444788,507.51333333333326,120.0,248.52806554393644,4.500764096729586,331.7022069520468,0.0,0.0,70.0,4.0,1
21562,D,8.0,E,V,1.0,e,A,1.0,c0,3.2920632714508717,15.306568783866213,6.35619122357922,722.92,90.0,221.51964520386485,3.0562545382352373,235.69467777094917,0.0,0.0,80.0,5.0,1
21563,A,10.0,E,T,1.0,e,B,1.0,c28,4.817049439155456,4.262682387345855,7.225857703466041,1195.2733333333333,100.0,230.3128935914732,2.7838181227200613,8.876667752108943,0.0,0.0,112.0,5.0,1
21564,A,10.0,E,R,1.0,e,A,1.0,c0,3.8903365098260627,1.9725238195283588,6.521458291361808,1347.7866666666666,100.0,230.49845624356624,4.671179142443199,64.71552864499347,0.0,0.0,120.0,7.0,1
21565,A,2.0,E,V,1.0,e,A,1.0,c18,4.747230537383602,15.516805462669215,7.340996080154966,1299.9666666666667,30.0,109.09364292689928,0.33362060667066423,161.4182301131648,0.0,0.0,90.0,6.0,0
21566,A,9.0,B,T,0.0,b,A,0.0,c0,4.180389699864894,26.714674941478766,6.388570961767597,1265.9333333333334,120.0,249.3258143672653,2.92286054192828,111.59133833829495,39.0,0.0,76.0,6.0,0
21567,A,8.0,E,S,1.0,e,A,1.0,c0,4.6069562545437215,1.5039798783364982,7.5379492204459,1023.24,90.0,220.9425864088529,1.9177177611970608,144.6356520600905,0.0,0.0,90.0,5.0,1
21568,A,10.0,E,X,1.0,e,A,1.0,c0,4.6069562545437215,25.20313556561734,6.813268087938145,1378.5,100.0,232.23321265189182,3.3419308467439777,435.2695431610137,0.0,0.0,100.0,4.0,0
21569,A,8.0,C,V,0.0,c,A,1.0,c0,3.5946575956730733,28.026776753441702,6.4500031898152494,1166.08,90.0,218.08331562317062,2.869497238039329,5.186390597645271,0.0,0.0,80.0,4.0,0
21570,A,10.0,D,X,0.0,c,A,1.0,c22,2.4914671858406763,-28.042068769683876,5.329096200915015,1848.8533333333328,100.0,231.3013232373268,3.0785996273750937,490.9368983241871,0.0,0.0,64.0,2.0,0
21571,A,11.0,E,V,1.0,e,A,1.0,c0,5.163257319944542,39.010305784192795,8.456574711850907,1070.8733333333332,130.0,257.0982308332795,5.203041820406243,252.91572378964185,0.0,0.0,120.0,6.0,1
21572,D,8.0,E,R,1.0,e,A,1.0,c0,3.8903365098260627,47.977996276294746,7.049491965462713,556.0733333333334,90.0,221.0091618994296,3.117933821800543,380.4851744380928,0.0,0.0,80.0,4.0,1
21573,F,8.0,E,V,1.0,e,A,1.0,c0,3.9633350695784517,24.450937551597953,6.7254167194297985,471.03333333333336,90.0,221.7854737401394,2.9675595393251735,106.7097809073385,0.0,0.0,88.0,5.0,0
21574,A,11.0,D,X,0.0,c,A,1.0,c0,2.6581622499224706,9.989747372295117,5.426851604249588,1174.4133333333334,130.0,257.69261095762346,3.828664948030029,318.0616462308014,0.0,0.0,80.0,6.0,0
21575,A,8.0,D,O,0.0,a,A,1.0,c0,3.5197170226212404,29.008054687046837,6.587864713716616,1066.9,90.0,219.97575694491195,3.9493192907194095,665.2803441835546,0.0,0.0,80.0,4.0,0
21576,A,11.0,D,T,0.0,a,A,0.0,c0,3.743271556546851,-12.591792092077545,6.928092603614099,1667.7133333333334,130.0,258.7008134965385,2.8171260247991494,264.44580172253,0.0,0.0,126.0,7.0,0
21577,A,10.0,D,O,0.0,c,A,0.0,c0,2.1437876348037888,41.41887177531464,5.27662618584495,1549.12,100.0,232.16688914823115,3.2542204910977945,270.6352686053059,0.0,0.0,70.0,3.0,0
21578,D,5.0,C,S,0.0,a,A,1.0,c0,3.669168329250815,28.89289805665021,6.731205093545076,768.1,60.0,179.84138643523477,1.4218917445428139,82.87734543598283,0.0,0.0,80.0,5.0,0
21579,A,9.1,D,V,0.0,c,A,1.0,c0,2.6581622499224706,45.15256495584556,4.918578947290123,2607.9466666666667,110.0,242.2665200942934,2.4592596967738576,389.73046083117276,0.0,0.0,80.0,4.0,0
21580,A,12.0,E,R,1.0,e,A,1.0,c0,3.2920632714508717,38.75628915672893,6.695524930708653,1254.9733333333334,140.0,265.4316313010371,4.2559737155526856,220.25324990608868,52.0,0.0,90.0,4.0,1
21581,A,9.1,D,U,0.0,a,A,0.0,c0,2.6581622499224706,-6.475953816304507,5.578720396954432,1698.3066666666666,110.0,240.61956202531803,3.3426994581525187,97.60416112839279,0.0,0.0,80.0,5.0,0
21582,D,11.0,E,R,1.0,e,A,1.0,c0,4.817049439155456,24.199556006250674,7.16645435971161,700.0666666666667,130.0,256.0792708257981,4.036637881622602,42.14768834245413,0.0,0.0,80.0,3.0,1
21583,A,8.1,B,T,0.0,a,A,1.0,c0,3.5946575956730733,23.936830998169174,6.503576553438593,550.5066666666668,150.0,270.33884461713586,3.0762536833444636,43.54892060873824,101.0,0.0,72.0,5.0,1
21585,A,12.0,E,R,1.0,f,A,0.0,c0,3.8903365098260627,29.10447147234335,6.309807710466196,1408.3533333333332,140.0,264.4219599385248,3.074892445284912,159.15243618785,0.0,0.0,80.0,4.0,1
21586,B,9.1,A,O,0.0,a,B,0.0,c0,5.231967389542413,59.22119877618145,8.02768793175388,1271.2133333333334,110.0,239.25630442813386,2.6908810406562536,438.98276318158173,0.0,0.0,74.0,4.0,0
21587,A,8.0,D,U,0.0,c,A,1.0,c0,2.4914671858406763,5.3940305652503815,4.858132078547542,430.13333333333327,90.0,220.2167773665209,1.5163554343636934,316.57156366352206,0.0,0.0,60.0,4.0,0
21588,A,10.0,E,Q,1.0,e,A,1.0,c0,3.368447367421272,52.41318187118775,5.343226095452969,1321.7666666666667,100.0,230.85646283957453,4.158677085861863,344.0619822347202,22.0,0.0,80.0,4.0,1
21589,A,8.0,D,T,0.0,a,A,0.0,c0,3.5197170226212404,36.26909907955145,7.037886591308006,2338.5533333333333,90.0,218.0797703858255,2.968254012739351,407.9577740840439,0.0,0.0,76.0,3.0,0
21590,A,8.0,E,X,1.0,e,A,1.0,c0,3.669168329250815,36.77352156346482,6.244731648999264,1195.4266666666667,90.0,220.14902396148221,1.3648450817927555,77.57950989142164,0.0,0.0,80.0,4.0,0
21591,F,2.0,D,O,0.0,b,E,0.0,c29,3.2920632714508717,18.729210822746442,5.9109518058896775,1797.36,30.0,111.43686632288595,0.7484413675189494,391.7568656169948,0.0,0.0,80.0,3.0,0
21592,A,8.0,D,O,0.0,a,B,0.0,c0,2.6581622499224706,3.0504425904292347,5.620149571188357,1481.6933333333334,90.0,220.54754187967828,4.029139631766503,163.8423857936091,0.0,0.0,80.0,3.0,0
21593,A,10.0,E,Y,1.0,e,A,1.0,c0,3.1376395320500863,44.756237333564464,4.770954386769287,2531.9866666666667,100.0,232.81129755098488,2.7269953191834406,347.84052750003684,0.0,0.0,80.0,5.0,1
21595,A,10.0,E,W,1.0,e,A,1.0,c0,4.252141997934761,-12.734009694497404,6.8771701898117925,225.61333333333332,100.0,231.6568921705307,0.1243834671669548,310.309413136093,22.0,0.0,80.0,4.0,1
21596,A,6.0,B,Y,0.0,c,A,1.0,c0,3.0595278715659733,11.630623714552975,4.733431959091534,201.50666666666663,70.0,195.13842069818054,2.3442015613343536,160.09649631528328,0.0,0.0,80.0,3.0,0
21597,E,12.0,E,Y,1.0,e,A,1.0,c0,4.536484120840085,75.84567702841291,7.346691518461357,1602.493333333333,140.0,265.7316378617503,4.312249389587478,336.29696669421776,0.0,0.0,80.0,3.0,1
21598,A,8.0,C,Y,0.0,b,A,0.0,c0,3.669168329250815,-8.987111124544775,6.865467633974867,1286.2,90.0,220.20263694305018,2.065906397444632,522.3674464917632,0.0,0.0,20.0,1.0,0
21599,A,2.0,D,Y,0.0,c,C,0.0,c4,2.8210805094143114,41.28884209261299,5.326685181065901,737.48,30.0,110.89881816874777,-0.2959388925573836,156.38280399060372,0.0,0.0,40.0,2.0,0
21600,D,11.0,B,U,0.0,a,A,1.0,c0,3.743271556546851,39.015086992628824,6.937498137153432,896.5,130.0,256.4103057309809,4.796652924677948,507.9082296758012,0.0,13.0,80.0,3.0,0
21601,A,8.0,E,Y,1.0,e,A,1.0,c0,5.163257319944542,-10.046266290164828,7.966655891740495,1069.08,90.0,220.20257335004175,2.5848364537778847,100.78821453594007,0.0,0.0,120.0,6.0,0
21602,A,3.0,E,V,1.0,e,A,1.0,c0,4.536484120840085,24.10539779398405,6.7110013154067465,1059.6533333333334,40.0,139.44834253242172,0.38910835783648856,98.26179896734409,24.0,0.0,80.0,4.0,0
21603,A,11.0,A,T,0.0,b,A,0.0,c0,4.465776645947426,24.11534079160708,7.0031569048894795,338.32,130.0,257.97059782582323,2.4229644148533573,205.12662086652642,11.0,0.0,70.0,5.0,0
21604,B,8.0,E,P,1.0,e,A,1.0,c0,2.5753257825576155,25.16684005229831,4.1552563422537965,2205.5733333333333,90.0,219.92631233677417,2.1854207718791048,227.38978536114223,0.0,0.0,80.0,5.0,0
21605,A,11.0,E,Y,1.0,e,A,1.0,c0,3.5946575956730733,88.84679943959593,7.108694201049009,1141.0,130.0,256.9662337826057,3.2189944717442214,288.8950751769721,714.0,0.0,120.0,5.0,1
21606,A,8.0,E,V,1.0,e,A,1.0,c3,4.817049439155456,-4.977400691014708,7.038094314577048,1045.8466666666666,90.0,221.03615263872882,2.8084419774457614,280.36034738274884,0.0,0.0,80.0,3.0,0
21607,A,12.0,A,R,0.0,b,A,1.0,c0,4.036000068055038,49.82013105464655,7.181380739335562,697.7333333333332,140.0,265.16682765297355,3.9972324648137976,128.1269066190324,35.0,0.0,80.0,4.0,1
21608,A,7.0,D,N,0.0,c,A,1.0,c0,2.4914671858406763,43.23677463557975,5.024236949121642,3471.833333333333,80.0,208.17831088019918,1.4185649416433308,729.2399586352016,0.0,0.0,60.0,3.0,0
21609,E,10.0,E,Y,1.0,e,A,1.0,c0,4.252141997934761,59.20932044780889,7.3602250740224,1366.1866666666667,100.0,232.66723129387867,4.170928346402554,56.51635009123564,0.0,0.0,80.0,5.0,0
21610,F,11.0,E,T,1.0,e,A,1.0,c0,3.816987914184669,11.417189065554304,6.716563528242227,2043.3,130.0,257.87438950787515,3.5858860373772474,299.8427590529592,0.0,0.0,70.0,3.0,0
21611,D,9.1,E,R,1.0,e,A,1.0,c0,3.816987914184669,56.48180791168944,6.588369917607082,381.5533333333333,110.0,242.19263270293567,3.18895405565555,399.25123487160624,0.0,0.0,80.0,4.0,1
21612,E,11.0,E,R,1.0,e,C,1.0,c6,3.8903365098260627,48.75248303163407,6.748134670057081,621.5133333333333,130.0,255.46316601536802,4.219956685190567,610.6173267576521,0.0,14.0,120.0,4.0,1
21613,A,11.0,E,O,1.0,e,A,1.0,c0,5.57316898229155,11.5942213078236,8.957621134839336,1723.74,130.0,256.2575715655016,3.9446001994150888,282.95441123592497,0.0,0.0,40.0,2.0,0
21614,A,10.0,D,Y,0.0,c,A,1.0,c0,2.5753257825576155,26.438694546509947,5.646231610502175,3004.633333333333,100.0,231.0819994663636,1.8485885504367736,67.76157062512092,0.0,0.0,70.0,5.0,0
21615,A,10.0,E,O,1.0,e,C,1.0,c0,3.743271556546851,-12.914792183909473,6.888893656322438,537.5866666666667,100.0,231.33283257344112,1.392532749481945,90.74579007151483,0.0,0.0,168.0,8.0,1
21616,A,6.0,B,V,0.0,a,A,0.0,c0,2.74005678707146,40.95199380282597,5.5345822584703095,986.5466666666665,70.0,195.38557905790782,1.151773381518742,74.54519183422175,0.0,0.0,80.0,4.0,0
21617,A,10.0,E,R,1.0,e,A,1.0,c0,3.215138766352781,23.00595983941962,5.8190542793420885,2265.153333333333,100.0,231.4446022081047,3.0065705009434773,575.9427028923448,0.0,0.0,80.0,5.0,1
21618,A,5.0,A,Z,0.0,b,A,0.0,c0,5.437138074347961,23.93125079431829,7.740033580295213,227.32,60.0,180.33637068322813,-0.04212422301405061,266.87144214322296,0.0,0.0,112.0,5.0,0
21619,A,8.0,D,W,0.0,c,B,1.0,c28,2.4914671858406763,4.944116221432308,4.88830687224511,2320.6133333333332,90.0,221.12266579283218,2.480872245315949,109.26338883798901,0.0,0.0,80.0,3.0,0
21620,A,7.0,D,O,0.0,c,A,0.0,c0,1.960713731797774,38.70570496991513,5.072141160638868,1017.9733333333335,80.0,208.0733891891289,4.2478566575586925,110.79462641989728,0.0,0.0,60.0,2.0,0
21621,A,11.0,E,Y,1.0,e,A,1.0,c0,3.669168329250815,35.183766322334506,6.897320977071997,1044.8533333333332,130.0,256.89867941287474,4.9845667392526565,236.84446886486757,0.0,0.0,80.0,4.0,1
21622,A,4.0,D,O,0.0,c,B,1.0,c0,2.053159857585979,24.592432762730787,3.918015058424421,1459.26,50.0,162.6091811878288,-0.741253583606986,722.6683934729652,0.0,0.0,70.0,5.0,0
21623,A,11.0,D,T,0.0,a,A,0.0,c0,2.98076225293322,25.987269577346762,5.7385608552942005,244.00666666666663,130.0,258.1869440607137,3.5474664928006545,294.74894666761304,0.0,0.0,100.0,5.0,0
21624,F,10.0,B,U,0.0,a,A,0.0,c0,4.747230537383602,-7.095175056701628,6.942953025884303,882.0266666666665,100.0,230.92698306418097,3.156541367564404,195.96400928291482,0.0,0.0,80.0,6.0,0
21625,A,8.0,C,S,0.0,a,B,1.0,c0,5.640973377662602,28.36454954383061,7.6793904392818995,1810.446666666667,90.0,220.4967678276621,1.0271820051293543,336.2427996584637,0.0,0.0,80.0,5.0,0
21626,A,10.0,D,O,0.0,b,A,0.0,c29,2.4914671858406763,-35.07355416136576,5.294696877182745,1513.8,100.0,230.1230116532905,4.043928184002576,85.65875341550603,0.0,0.0,96.0,4.0,0
21627,D,3.0,E,R,1.0,e,A,1.0,c3,4.747230537383602,16.889685756642848,7.656318828381081,1160.68,40.0,138.53947139982102,0.3650488514512977,269.1640048469559,31.0,0.0,100.0,6.0,1
21628,A,6.0,B,Y,0.0,c,A,0.0,c0,2.6581622499224706,7.975460411914308,5.015967328186746,492.26,70.0,195.86896635303836,2.0212735982900094,267.6939967060105,0.0,0.0,80.0,4.0,0
21629,A,8.0,E,V,1.0,e,A,1.0,c0,2.5753257825576155,53.100436672488534,5.361804281686523,218.2133333333333,90.0,220.44048888422054,2.4740007286404624,97.94656226035684,0.0,0.0,100.0,5.0,0
21630,A,10.0,D,Y,0.0,c,A,1.0,c0,2.320307316307896,49.9177070187556,4.750438576292708,862.3333333333335,100.0,228.9045072518512,2.4219473175971435,221.29108583460018,0.0,0.0,80.0,4.0,0
21631,A,8.0,E,W,1.0,e,A,1.0,c0,4.323616236300034,36.60473744866167,7.7847837907958475,232.3,90.0,220.71526043038716,2.4654931236545794,649.8404428177964,0.0,0.0,120.0,6.0,0
21632,B,10.0,D,U,0.0,c,A,1.0,c0,2.1437876348037888,-20.28386948914196,4.717447899295512,749.5466666666665,100.0,232.32030671199647,3.4894995618440454,98.46546696913543,0.0,0.0,20.0,0.0,0
21633,A,10.0,D,W,0.0,c,A,1.0,c0,2.406495560799009,52.02950777358493,4.9061068371338274,278.91333333333336,100.0,231.86118875339463,3.626451135469505,184.5594263575321,0.0,0.0,50.0,3.0,0
21634,A,10.0,D,U,0.0,c,A,0.0,c0,2.053159857585979,58.67535820354784,4.4210377674656645,871.0133333333333,100.0,232.81643323726573,3.4383468207992567,428.76973734480833,0.0,0.0,50.0,3.0,0
21635,A,9.1,D,Y,0.0,c,A,1.0,c0,2.4914671858406763,16.553148767816538,4.65527025273666,1259.6666666666667,110.0,241.50116208612775,1.0884200554286187,29.402712321498285,0.0,0.0,80.0,2.0,0
21636,A,2.0,E,W,1.0,e,A,1.0,c2,2.8210805094143114,38.535426502070926,5.343811063662468,3341.146666666666,30.0,110.29569643362524,1.3737033536726866,21.634852055947928,0.0,0.0,80.0,3.0,0
21637,F,8.0,A,W,0.0,b,A,0.0,c0,4.536484120840085,22.181537128235465,7.5587637046286495,2058.4266666666667,90.0,220.59680563553883,3.107283255581049,253.16066642961002,0.0,0.0,80.0,4.0,0
21638,F,9.1,E,P,1.0,e,A,1.0,c0,3.44432238911142,-1.9520807563511904,5.995160064242447,2209.3,110.0,239.52386027531762,3.917856595869537,247.4976169979603,0.0,0.0,84.0,6.0,0
21639,B,9.0,E,P,1.0,e,A,1.0,c0,2.5753257825576155,28.910448771940427,5.121126630671158,1826.033333333333,120.0,250.44788937156108,3.1126468445941167,45.44675505185293,0.0,0.0,100.0,4.0,0
21640,E,6.0,B,Y,0.0,a,A,1.0,c0,4.6069562545437215,-21.38491031730028,8.446122027614013,1082.18,70.0,195.175477586256,3.374634364899583,26.78430598743546,0.0,0.0,80.0,4.0,0
21641,A,8.0,D,S,0.0,c,A,1.0,c0,2.320307316307896,5.1942145940128635,4.264339942527859,1299.0733333333333,90.0,221.0430409761873,2.9283970511352644,481.39824992090513,0.0,0.0,80.0,3.0,0
21642,E,11.0,D,T,0.0,a,A,1.0,c0,3.2920632714508717,53.28332336641618,6.737103566073851,331.96666666666664,130.0,258.61899425884104,3.1924965526803755,106.34121773470407,0.0,0.0,90.0,3.0,0
21644,A,8.0,B,O,0.0,b,A,0.0,c0,4.536484120840085,-5.006095719353283,7.280123556100002,858.76,90.0,221.07933350594453,1.0854106123463936,300.06058234068723,0.0,0.0,50.0,1.0,0
21645,A,9.0,E,V,1.0,e,A,1.0,c0,3.215138766352781,21.46524152402986,5.1976435275933985,2063.42,120.0,249.2913198998954,4.8604653697364295,469.8130960035662,0.0,0.0,80.0,4.0,0
21646,A,10.0,D,W,0.0,c,A,1.0,c0,3.44432238911142,5.868941813529697,5.506277302662219,1162.0533333333333,100.0,231.33842221996025,1.8695258112195263,393.1298480381981,0.0,0.0,80.0,3.0,0
21647,A,8.0,E,V,1.0,e,A,1.0,c0,3.816987914184669,28.06423655874097,6.822774750530673,1119.46,90.0,220.83598099858082,2.600398432991557,37.509142689385016,0.0,0.0,80.0,5.0,0
